country_code,gdp_data_level,year,gdppc_growth,source
USA,national,2028,.015216556,WEO202504
USA,rural,2029,.015237607,WEO202504
USA,urban,2029,.015237607,WEO202504
USA,national,2029,.015237607,WEO202504
USA,rural,2030,.015252027,WEO202504
USA,urban,2030,.015252027,WEO202504
USA,national,2030,.015252027,WEO202504
UZB,rural,1980,,
UZB,urban,1980,,
UZB,national,1980,,
UZB,rural,1981,,
UZB,urban,1981,,
UZB,national,1981,,
UZB,rural,1982,,
UZB,urban,1982,,
UZB,national,1982,,
UZB,rural,1983,,
UZB,urban,1983,,
UZB,national,1983,,
UZB,rural,1984,,
UZB,urban,1984,,
UZB,national,1984,,
UZB,rural,1985,,
UZB,urban,1985,,
UZB,national,1985,,
UZB,rural,1986,,
UZB,urban,1986,,
UZB,national,1986,,
UZB,rural,1987,,
UZB,urban,1987,,
UZB,national,1987,,
UZB,rural,1988,.061631106,MPO202504
UZB,urban,1988,.061631106,MPO202504
UZB,national,1988,.061631106,MPO202504
UZB,rural,1989,.0042564557,MPO202504
UZB,urban,1989,.0042564557,MPO202504
UZB,national,1989,.0042564557,MPO202504
UZB,rural,1990,-.0082158977,MPO202504
UZB,urban,1990,-.0082158977,MPO202504
UZB,national,1990,-.0082158977,MPO202504
UZB,rural,1991,-.028557187,MPO202504
UZB,urban,1991,-.028557187,MPO202504
UZB,national,1991,-.028557187,MPO202504
UZB,rural,1992,-.13358235,MPO202504
UZB,urban,1992,-.13358235,MPO202504
UZB,national,1992,-.13358235,MPO202504
UZB,rural,1993,-.045344047,MPO202504
UZB,urban,1993,-.045344047,MPO202504
UZB,national,1993,-.045344047,MPO202504
UZB,rural,1994,-.072060168,MPO202504
UZB,urban,1994,-.072060168,MPO202504
UZB,national,1994,-.072060168,MPO202504
UZB,rural,1995,-.028644798,MPO202504
UZB,urban,1995,-.028644798,MPO202504
UZB,national,1995,-.028644798,MPO202504
UZB,rural,1996,-.0019181124,MPO202504
UZB,urban,1996,-.0019181124,MPO202504
UZB,national,1996,-.0019181124,MPO202504
UZB,rural,1997,.033979736,MPO202504
UZB,urban,1997,.033979736,MPO202504
UZB,national,1997,.033979736,MPO202504
UZB,rural,1998,.026752669,MPO202504
UZB,urban,1998,.026752669,MPO202504
UZB,national,1998,.026752669,MPO202504
UZB,rural,1999,.028465729,MPO202504
UZB,urban,1999,.028465729,MPO202504
UZB,national,1999,.028465729,MPO202504
UZB,rural,2000,.02497397,MPO202504
UZB,urban,2000,.02497397,MPO202504
UZB,national,2000,.02497397,MPO202504
UZB,rural,2001,.029406922,MPO202504
UZB,urban,2001,.029406922,MPO202504
UZB,national,2001,.029406922,MPO202504
UZB,rural,2002,.027319409,MPO202504
UZB,urban,2002,.027319409,MPO202504
UZB,national,2002,.027319409,MPO202504
UZB,rural,2003,.029385097,MPO202504
UZB,urban,2003,.029385097,MPO202504
UZB,national,2003,.029385097,MPO202504
UZB,rural,2004,.06383799,MPO202504
UZB,urban,2004,.06383799,MPO202504
UZB,national,2004,.06383799,MPO202504
UZB,rural,2005,.056699939,MPO202504
UZB,urban,2005,.056699939,MPO202504
UZB,national,2005,.056699939,MPO202504
UZB,rural,2006,.059252504,MPO202504
UZB,urban,2006,.059252504,MPO202504
UZB,national,2006,.059252504,MPO202504
UZB,rural,2007,.079754971,MPO202504
UZB,urban,2007,.079754971,MPO202504
UZB,national,2007,.079754971,MPO202504
UZB,rural,2008,.077526882,MPO202504
UZB,urban,2008,.077526882,MPO202504
UZB,national,2008,.077526882,MPO202504
UZB,rural,2009,.063800275,MPO202504
UZB,urban,2009,.063800275,MPO202504
UZB,national,2009,.063800275,MPO202504
UZB,rural,2010,.054165415,MPO202504
UZB,urban,2010,.054165415,MPO202504
UZB,national,2010,.054165415,MPO202504
UZB,rural,2011,.058675785,MPO202504
UZB,urban,2011,.058675785,MPO202504
UZB,national,2011,.058675785,MPO202504
UZB,rural,2012,.054943051,MPO202504
UZB,urban,2012,.054943051,MPO202504
UZB,national,2012,.054943051,MPO202504
UZB,rural,2013,.056316558,MPO202504
UZB,urban,2013,.056316558,MPO202504
UZB,national,2013,.056316558,MPO202504
UZB,rural,2014,.051352736,MPO202504
UZB,urban,2014,.051352736,MPO202504
UZB,national,2014,.051352736,MPO202504
UZB,rural,2015,.053650066,MPO202504
UZB,urban,2015,.053650066,MPO202504
UZB,national,2015,.053650066,MPO202504
UZB,rural,2016,.04088236,MPO202504
UZB,urban,2016,.04088236,MPO202504
UZB,national,2016,.04088236,MPO202504
UZB,rural,2017,.026459288,MPO202504
UZB,urban,2017,.026459288,MPO202504
UZB,national,2017,.026459288,MPO202504
UZB,rural,2018,.037918743,MPO202504
UZB,urban,2018,.037918743,MPO202504
UZB,national,2018,.037918743,MPO202504
UZB,rural,2019,.048845731,MPO202504
UZB,urban,2019,.048845731,MPO202504
UZB,national,2019,.048845731,MPO202504
UZB,rural,2020,-.0028057343,MPO202504
UZB,urban,2020,-.0028057343,MPO202504
UZB,national,2020,-.0028057343,MPO202504
UZB,rural,2021,.059268881,MPO202504
UZB,urban,2021,.059268881,MPO202504
UZB,national,2021,.059268881,MPO202504
UZB,rural,2022,.038906794,MPO202504
UZB,urban,2022,.038906794,MPO202504
UZB,national,2022,.038906794,MPO202504
UZB,rural,2023,.041730877,GEP202506
UZB,urban,2023,.041730877,GEP202506
UZB,national,2023,.041730877,GEP202506
UZB,rural,2024,.044217959,GEP202506
UZB,urban,2024,.044217959,GEP202506
UZB,national,2024,.044217959,GEP202506
UZB,rural,2025,.039234679,GEP202506
UZB,urban,2025,.039234679,GEP202506
UZB,national,2025,.039234679,GEP202506
UZB,rural,2026,.040169328,GEP202506
UZB,urban,2026,.040169328,GEP202506
UZB,national,2026,.040169328,GEP202506
UZB,rural,2027,.038272832,MPO202504
UZB,urban,2027,.038272832,MPO202504
UZB,national,2027,.038272832,MPO202504
UZB,rural,2028,.035256926,WEO202504
UZB,urban,2028,.035256926,WEO202504
UZB,national,2028,.035256926,WEO202504
UZB,rural,2029,.03527629,WEO202504
UZB,urban,2029,.03527629,WEO202504
UZB,national,2029,.03527629,WEO202504
UZB,rural,2030,.035345756,WEO202504
UZB,urban,2030,.035345756,WEO202504
UZB,national,2030,.035345756,WEO202504
VCT,rural,1980,,
VCT,urban,1980,,
VCT,national,1980,,
VCT,rural,1981,.037576616,MPO202504
VCT,urban,1981,.037576616,MPO202504
VCT,national,1981,.037576616,MPO202504
VCT,rural,1982,.035934657,MPO202504
VCT,urban,1982,.035934657,MPO202504
VCT,national,1982,.035934657,MPO202504
VCT,rural,1983,.013375762,MPO202504
VCT,urban,1983,.013375762,MPO202504
VCT,national,1983,.013375762,MPO202504
VCT,rural,1984,.057460167,MPO202504
VCT,urban,1984,.057460167,MPO202504
VCT,national,1984,.057460167,MPO202504
VCT,rural,1985,.053779077,MPO202504
VCT,urban,1985,.053779077,MPO202504
VCT,national,1985,.053779077,MPO202504
VCT,rural,1986,.048508473,MPO202504
VCT,urban,1986,.048508473,MPO202504
VCT,national,1986,.048508473,MPO202504
VCT,rural,1987,-.0021940148,MPO202504
VCT,urban,1987,-.0021940148,MPO202504
VCT,national,1987,-.0021940148,MPO202504
VCT,rural,1988,.13397409,MPO202504
VCT,urban,1988,.13397409,MPO202504
VCT,national,1988,.13397409,MPO202504
VCT,rural,1989,.0084605357,MPO202504
VCT,urban,1989,.0084605357,MPO202504
VCT,national,1989,.0084605357,MPO202504
VCT,rural,1990,.036461946,MPO202504
VCT,urban,1990,.036461946,MPO202504
VCT,national,1990,.036461946,MPO202504
VCT,rural,1991,.007660775,MPO202504
VCT,urban,1991,.007660775,MPO202504
VCT,national,1991,.007660775,MPO202504
VCT,rural,1992,.061065804,MPO202504
VCT,urban,1992,.061065804,MPO202504
VCT,national,1992,.061065804,MPO202504
VCT,rural,1993,.040417444,MPO202504
VCT,urban,1993,.040417444,MPO202504
VCT,national,1993,.040417444,MPO202504
VCT,rural,1994,-.014076688,MPO202504
VCT,urban,1994,-.014076688,MPO202504
VCT,national,1994,-.014076688,MPO202504
VCT,rural,1995,.076436773,MPO202504
VCT,urban,1995,.076436773,MPO202504
VCT,national,1995,.076436773,MPO202504
VCT,rural,1996,.012234373,MPO202504
VCT,urban,1996,.012234373,MPO202504
VCT,national,1996,.012234373,MPO202504
VCT,rural,1997,.034850262,MPO202504
VCT,urban,1997,.034850262,MPO202504
VCT,national,1997,.034850262,MPO202504
VCT,rural,1998,.040543318,MPO202504
VCT,urban,1998,.040543318,MPO202504
VCT,national,1998,.040543318,MPO202504
VCT,rural,1999,.025417879,MPO202504
VCT,urban,1999,.025417879,MPO202504
VCT,national,1999,.025417879,MPO202504
VCT,rural,2000,.014771555,MPO202504
VCT,urban,2000,.014771555,MPO202504
VCT,national,2000,.014771555,MPO202504
VCT,rural,2001,.017494481,MPO202504
VCT,urban,2001,.017494481,MPO202504
VCT,national,2001,.017494481,MPO202504
VCT,rural,2002,.064673685,MPO202504
VCT,urban,2002,.064673685,MPO202504
VCT,national,2002,.064673685,MPO202504
VCT,rural,2003,.078856111,MPO202504
VCT,urban,2003,.078856111,MPO202504
VCT,national,2003,.078856111,MPO202504
VCT,rural,2004,.044387933,MPO202504
VCT,urban,2004,.044387933,MPO202504
VCT,national,2004,.044387933,MPO202504
VCT,rural,2005,.028392518,MPO202504
VCT,urban,2005,.028392518,MPO202504
VCT,national,2005,.028392518,MPO202504
VCT,rural,2006,.081070997,MPO202504
VCT,urban,2006,.081070997,MPO202504
VCT,national,2006,.081070997,MPO202504
VCT,rural,2007,-.011548592,MPO202504
VCT,urban,2007,-.011548592,MPO202504
VCT,national,2007,-.011548592,MPO202504
VCT,rural,2008,.071499906,MPO202504
VCT,urban,2008,.071499906,MPO202504
VCT,national,2008,.071499906,MPO202504
VCT,rural,2009,.24067783,MPO202504
VCT,urban,2009,.24067783,MPO202504
VCT,national,2009,.24067783,MPO202504
VCT,rural,2010,-.039937392,MPO202504
VCT,urban,2010,-.039937392,MPO202504
VCT,national,2010,-.039937392,MPO202504
VCT,rural,2011,-.00051573722,MPO202504
VCT,urban,2011,-.00051573722,MPO202504
VCT,national,2011,-.00051573722,MPO202504
VCT,rural,2012,.017390806,MPO202504
VCT,urban,2012,.017390806,MPO202504
VCT,national,2012,.017390806,MPO202504
VCT,rural,2013,.030328197,MPO202504
VCT,urban,2013,.030328197,MPO202504
VCT,national,2013,.030328197,MPO202504
VCT,rural,2014,.017098701,MPO202504
VCT,urban,2014,.017098701,MPO202504
VCT,national,2014,.017098701,MPO202504
VCT,rural,2015,.033376545,MPO202504
VCT,urban,2015,.033376545,MPO202504
VCT,national,2015,.033376545,MPO202504
VCT,rural,2016,.047480453,MPO202504
VCT,urban,2016,.047480453,MPO202504
VCT,national,2016,.047480453,MPO202504
VCT,rural,2017,.022073865,MPO202504
VCT,urban,2017,.022073865,MPO202504
VCT,national,2017,.022073865,MPO202504
VCT,rural,2018,.039003167,MPO202504
VCT,urban,2018,.039003167,MPO202504
VCT,national,2018,.039003167,MPO202504
VCT,rural,2019,.013951893,MPO202504
VCT,urban,2019,.013951893,MPO202504
VCT,national,2019,.013951893,MPO202504
VCT,rural,2020,-.041099329,MPO202504
VCT,urban,2020,-.041099329,MPO202504
VCT,national,2020,-.041099329,MPO202504
VCT,rural,2021,.028807282,MPO202504
VCT,urban,2021,.028807282,MPO202504
VCT,national,2021,.028807282,MPO202504
VCT,rural,2022,.058180165,MPO202504
VCT,urban,2022,.058180165,MPO202504
VCT,national,2022,.058180165,MPO202504
VCT,rural,2023,.065549426,GEP202506
VCT,urban,2023,.065549426,GEP202506
VCT,national,2023,.065549426,GEP202506
VCT,rural,2024,.052342925,GEP202506
VCT,urban,2024,.052342925,GEP202506
VCT,national,2024,.052342925,GEP202506
VCT,rural,2025,.056264628,GEP202506
VCT,urban,2025,.056264628,GEP202506
VCT,national,2025,.056264628,GEP202506
VCT,rural,2026,.036040075,GEP202506
VCT,urban,2026,.036040075,GEP202506
VCT,national,2026,.036040075,GEP202506
VCT,rural,2027,.033690069,MPO202504
VCT,urban,2027,.033690069,MPO202504
VCT,national,2027,.033690069,MPO202504
VCT,rural,2028,.025883034,WEO202504
VCT,urban,2028,.025883034,WEO202504
VCT,national,2028,.025883034,WEO202504
VCT,rural,2029,.025883008,WEO202504
VCT,urban,2029,.025883008,WEO202504
VCT,national,2029,.025883008,WEO202504
VCT,rural,2030,.025883004,WEO202504
VCT,urban,2030,.025883004,WEO202504
VCT,national,2030,.025883004,WEO202504
VEN,rural,1980,,
VEN,urban,1980,,
VEN,national,1980,,
VEN,rural,1981,-.030880786,MPO202504
VEN,urban,1981,-.030880786,MPO202504
VEN,national,1981,-.030880786,MPO202504
VEN,rural,1982,-.047107715,MPO202504
VEN,urban,1982,-.047107715,MPO202504
VEN,national,1982,-.047107715,MPO202504
VEN,rural,1983,-.063233756,MPO202504
VEN,urban,1983,-.063233756,MPO202504
VEN,national,1983,-.063233756,MPO202504
VEN,rural,1984,-.012216138,MPO202504
VEN,urban,1984,-.012216138,MPO202504
VEN,national,1984,-.012216138,MPO202504
VEN,rural,1985,-.024037309,MPO202504
VEN,urban,1985,-.024037309,MPO202504
VEN,national,1985,-.024037309,MPO202504
VEN,rural,1986,.037643369,MPO202504
VEN,urban,1986,.037643369,MPO202504
VEN,national,1986,.037643369,MPO202504
VEN,rural,1987,.0092694154,MPO202504
VEN,urban,1987,.0092694154,MPO202504
VEN,national,1987,.0092694154,MPO202504
VEN,rural,1988,.031518571,MPO202504
VEN,urban,1988,.031518571,MPO202504
VEN,national,1988,.031518571,MPO202504
VEN,rural,1989,-.10828117,MPO202504
VEN,urban,1989,-.10828117,MPO202504
VEN,national,1989,-.10828117,MPO202504
VEN,rural,1990,.039005991,MPO202504
VEN,urban,1990,.039005991,MPO202504
VEN,national,1990,.039005991,MPO202504
VEN,rural,1991,.071473584,MPO202504
VEN,urban,1991,.071473584,MPO202504
VEN,national,1991,.071473584,MPO202504
VEN,rural,1992,.036307052,MPO202504
VEN,urban,1992,.036307052,MPO202504
VEN,national,1992,.036307052,MPO202504
VEN,rural,1993,-.019588262,MPO202504
VEN,urban,1993,-.019588262,MPO202504
VEN,national,1993,-.019588262,MPO202504
VEN,rural,1994,-.04464893,MPO202504
VEN,urban,1994,-.04464893,MPO202504
VEN,national,1994,-.04464893,MPO202504
VEN,rural,1995,.017566156,MPO202504
VEN,urban,1995,.017566156,MPO202504
VEN,national,1995,.017566156,MPO202504
VEN,rural,1996,-.022602454,MPO202504
VEN,urban,1996,-.022602454,MPO202504
VEN,national,1996,-.022602454,MPO202504
VEN,rural,1997,.042117976,MPO202504
VEN,urban,1997,.042117976,MPO202504
VEN,national,1997,.042117976,MPO202504
VEN,rural,1998,-.017018201,MPO202504
VEN,urban,1998,-.017018201,MPO202504
VEN,national,1998,-.017018201,MPO202504
VEN,rural,1999,-.077883251,MPO202504
VEN,urban,1999,-.077883251,MPO202504
VEN,national,1999,-.077883251,MPO202504
VEN,rural,2000,.017418839,MPO202504
VEN,urban,2000,.017418839,MPO202504
VEN,national,2000,.017418839,MPO202504
VEN,rural,2001,.015183805,MPO202504
VEN,urban,2001,.015183805,MPO202504
VEN,national,2001,.015183805,MPO202504
VEN,rural,2002,-.10488817,MPO202504
VEN,urban,2002,-.10488817,MPO202504
VEN,national,2002,-.10488817,MPO202504
VEN,rural,2003,-.093834303,MPO202504
VEN,urban,2003,-.093834303,MPO202504
VEN,national,2003,-.093834303,MPO202504
VEN,rural,2004,.16274011,MPO202504
VEN,urban,2004,.16274011,MPO202504
VEN,national,2004,.16274011,MPO202504
VEN,rural,2005,.084853023,MPO202504
VEN,urban,2005,.084853023,MPO202504
VEN,national,2005,.084853023,MPO202504
VEN,rural,2006,.081009753,MPO202504
VEN,urban,2006,.081009753,MPO202504
VEN,national,2006,.081009753,MPO202504
VEN,rural,2007,.070833437,MPO202504
VEN,urban,2007,.070833437,MPO202504
VEN,national,2007,.070833437,MPO202504
VEN,rural,2008,.037604704,MPO202504
VEN,urban,2008,.037604704,MPO202504
VEN,national,2008,.037604704,MPO202504
VEN,rural,2009,-.045114826,MPO202504
VEN,urban,2009,-.045114826,MPO202504
VEN,national,2009,-.045114826,MPO202504
VEN,rural,2010,-.027702088,MPO202504
VEN,urban,2010,-.027702088,MPO202504
VEN,national,2010,-.027702088,MPO202504
VEN,rural,2011,.028482486,MPO202504
VEN,urban,2011,.028482486,MPO202504
VEN,national,2011,.028482486,MPO202504
VEN,rural,2012,.043084636,MPO202504
VEN,urban,2012,.043084636,MPO202504
VEN,national,2012,.043084636,MPO202504
VEN,rural,2013,-.01198079,MPO202504
VEN,urban,2013,-.01198079,MPO202504
VEN,national,2013,-.01198079,MPO202504
VEN,rural,2014,-.011300384,MPO202504
VEN,urban,2014,-.011300384,MPO202504
VEN,national,2014,-.011300384,MPO202504
VEN,rural,2015,,
VEN,urban,2015,,
VEN,national,2015,,
VEN,rural,2016,,
VEN,urban,2016,,
VEN,national,2016,,
VEN,rural,2017,,
VEN,urban,2017,,
VEN,national,2017,,
VEN,rural,2018,,
VEN,urban,2018,,
VEN,national,2018,,
VEN,rural,2019,,
VEN,urban,2019,,
VEN,national,2019,,
VEN,rural,2020,,
VEN,urban,2020,,
VEN,national,2020,,
VEN,rural,2021,,
VEN,urban,2021,,
VEN,national,2021,,
VEN,rural,2022,,
VEN,urban,2022,,
VEN,national,2022,,
VEN,rural,2023,,
VEN,urban,2023,,
VEN,national,2023,,
VEN,rural,2024,,
VEN,urban,2024,,
VEN,national,2024,,
VEN,rural,2025,,
VEN,urban,2025,,
VEN,national,2025,,
VEN,rural,2026,,
VEN,urban,2026,,
VEN,national,2026,,
VEN,rural,2027,,
VEN,urban,2027,,
VEN,national,2027,,
VEN,rural,2028,,
VEN,urban,2028,,
VEN,national,2028,,
VEN,rural,2029,,
VEN,urban,2029,,
VEN,national,2029,,
VEN,rural,2030,,
VEN,urban,2030,,
VEN,national,2030,,
VNM,rural,1980,,
VNM,urban,1980,,
VNM,national,1980,,
VNM,rural,1981,.033401527,MPO202504
VNM,urban,1981,.033401527,MPO202504
VNM,national,1981,.033401527,MPO202504
VNM,rural,1982,.056473151,MPO202504
VNM,urban,1982,.056473151,MPO202504
VNM,national,1982,.056473151,MPO202504
VNM,rural,1983,.045712449,MPO202504
VNM,urban,1983,.045712449,MPO202504
VNM,national,1983,.045712449,MPO202504
VNM,rural,1984,.058272868,MPO202504
VNM,urban,1984,.058272868,MPO202504
VNM,national,1984,.058272868,MPO202504
VNM,rural,1985,.014250698,MPO202504
VNM,urban,1985,.014250698,MPO202504
VNM,national,1985,.014250698,MPO202504
VNM,rural,1986,.0059811794,MPO202504
VNM,urban,1986,.0059811794,MPO202504
VNM,national,1986,.0059811794,MPO202504
VNM,rural,1987,.0048805871,MPO202504
VNM,urban,1987,.0048805871,MPO202504
VNM,national,1987,.0048805871,MPO202504
VNM,rural,1988,.029951524,MPO202504
VNM,urban,1988,.029951524,MPO202504
VNM,national,1988,.029951524,MPO202504
VNM,rural,1989,.056085154,MPO202504
VNM,urban,1989,.056085154,MPO202504
VNM,national,1989,.056085154,MPO202504
VNM,rural,1990,.028709779,MPO202504
VNM,urban,1990,.028709779,MPO202504
VNM,national,1990,.028709779,MPO202504
VNM,rural,1991,.036146834,MPO202504
VNM,urban,1991,.036146834,MPO202504
VNM,national,1991,.036146834,MPO202504
VNM,rural,1992,.065205462,MPO202504
VNM,urban,1992,.065205462,MPO202504
VNM,national,1992,.065205462,MPO202504
VNM,rural,1993,.060184836,MPO202504
VNM,urban,1993,.060184836,MPO202504
VNM,national,1993,.060184836,MPO202504
VNM,rural,1994,.068859726,MPO202504
VNM,urban,1994,.068859726,MPO202504
VNM,national,1994,.068859726,MPO202504
VNM,rural,1995,.077228367,MPO202504
VNM,urban,1995,.077228367,MPO202504
VNM,national,1995,.077228367,MPO202504
VNM,rural,1996,.076862328,MPO202504
VNM,urban,1996,.076862328,MPO202504
VNM,national,1996,.076862328,MPO202504
VNM,rural,1997,.065920107,MPO202504
VNM,urban,1997,.065920107,MPO202504
VNM,national,1997,.065920107,MPO202504
VNM,rural,1998,.042580411,MPO202504
VNM,urban,1998,.042580411,MPO202504
VNM,national,1998,.042580411,MPO202504
VNM,rural,1999,.034169517,MPO202504
VNM,urban,1999,.034169517,MPO202504
VNM,national,1999,.034169517,MPO202504
VNM,rural,2000,.055879224,MPO202504
VNM,urban,2000,.055879224,MPO202504
VNM,national,2000,.055879224,MPO202504
VNM,rural,2001,.057770729,MPO202504
VNM,urban,2001,.057770729,MPO202504
VNM,national,2001,.057770729,MPO202504
VNM,rural,2002,.059889302,MPO202504
VNM,urban,2002,.059889302,MPO202504
VNM,national,2002,.059889302,MPO202504
VNM,rural,2003,.062732808,MPO202504
VNM,urban,2003,.062732808,MPO202504
VNM,national,2003,.062732808,MPO202504
VNM,rural,2004,.067493699,MPO202504
VNM,urban,2004,.067493699,MPO202504
VNM,national,2004,.067493699,MPO202504
VNM,rural,2005,.065534107,MPO202504
VNM,urban,2005,.065534107,MPO202504
VNM,national,2005,.065534107,MPO202504
VNM,rural,2006,.055724155,MPO202504
VNM,urban,2006,.055724155,MPO202504
VNM,national,2006,.055724155,MPO202504
VNM,rural,2007,.052523013,MPO202504
VNM,urban,2007,.052523013,MPO202504
VNM,national,2007,.052523013,MPO202504
VNM,rural,2008,.037484013,MPO202504
VNM,urban,2008,.037484013,MPO202504
VNM,national,2008,.037484013,MPO202504
VNM,rural,2009,.038323488,MPO202504
VNM,urban,2009,.038323488,MPO202504
VNM,national,2009,.038323488,MPO202504
VNM,rural,2010,.052122928,MPO202504
VNM,urban,2010,.052122928,MPO202504
VNM,national,2010,.052122928,MPO202504
VNM,rural,2011,.051945068,MPO202504
VNM,urban,2011,.051945068,MPO202504
VNM,national,2011,.051945068,MPO202504
VNM,rural,2012,.042763062,MPO202504
VNM,urban,2012,.042763062,MPO202504
VNM,national,2012,.042763062,MPO202504
VNM,rural,2013,.043149784,MPO202504
VNM,urban,2013,.043149784,MPO202504
VNM,national,2013,.043149784,MPO202504
VNM,rural,2014,.051378444,MPO202504
VNM,urban,2014,.051378444,MPO202504
VNM,national,2014,.051378444,MPO202504
VNM,rural,2015,.056689773,MPO202504
VNM,urban,2015,.056689773,MPO202504
VNM,national,2015,.056689773,MPO202504
VNM,rural,2016,.053542715,MPO202504
VNM,urban,2016,.053542715,MPO202504
VNM,national,2016,.053542715,MPO202504
VNM,rural,2017,.05617876,MPO202504
VNM,urban,2017,.05617876,MPO202504
VNM,national,2017,.05617876,MPO202504
VNM,rural,2018,.06280943,MPO202504
VNM,urban,2018,.06280943,MPO202504
VNM,national,2018,.06280943,MPO202504
VNM,rural,2019,.063246667,MPO202504
VNM,urban,2019,.063246667,MPO202504
VNM,national,2019,.063246667,MPO202504
VNM,rural,2020,.019158131,MPO202504
VNM,urban,2020,.019158131,MPO202504
VNM,national,2020,.019158131,MPO202504
VNM,rural,2021,.01666509,MPO202504
VNM,urban,2021,.01666509,MPO202504
VNM,national,2021,.01666509,MPO202504
VNM,rural,2022,.077256992,MPO202504
VNM,urban,2022,.077256992,MPO202504
VNM,national,2022,.077256992,MPO202504
VNM,rural,2023,.043966893,GEP202506
VNM,urban,2023,.043966893,GEP202506
VNM,national,2023,.043966893,GEP202506
VNM,rural,2024,.06426046,GEP202506
VNM,urban,2024,.06426046,GEP202506
VNM,national,2024,.06426046,GEP202506
VNM,rural,2025,.051638998,GEP202506
VNM,urban,2025,.051638998,GEP202506
VNM,national,2025,.051638998,GEP202506
VNM,rural,2026,.054988727,GEP202506
VNM,urban,2026,.054988727,GEP202506
VNM,national,2026,.054988727,GEP202506
VNM,rural,2027,.058315724,MPO202504
VNM,urban,2027,.058315724,MPO202504
VNM,national,2027,.058315724,MPO202504
VNM,rural,2028,.045079932,WEO202504
VNM,urban,2028,.045079932,WEO202504
VNM,national,2028,.045079932,WEO202504
VNM,rural,2029,.045576405,WEO202504
VNM,urban,2029,.045576405,WEO202504
VNM,national,2029,.045576405,WEO202504
VNM,rural,2030,.045576405,WEO202504
VNM,urban,2030,.045576405,WEO202504
VNM,national,2030,.045576405,WEO202504
VUT,rural,1980,,
VUT,urban,1980,,
VUT,national,1980,,
VUT,rural,1981,.02093529,MPO202504
VUT,urban,1981,.02093529,MPO202504
VUT,national,1981,.02093529,MPO202504
VUT,rural,1982,-.003683365,MPO202504
VUT,urban,1982,-.003683365,MPO202504
VUT,national,1982,-.003683365,MPO202504
VUT,rural,1983,.0054857298,MPO202504
VUT,urban,1983,.0054857298,MPO202504
VUT,national,1983,.0054857298,MPO202504
VUT,rural,1984,.068935573,MPO202504
VUT,urban,1984,.068935573,MPO202504
VUT,national,1984,.068935573,MPO202504
VUT,rural,1985,-.015142118,MPO202504
VUT,urban,1985,-.015142118,MPO202504
VUT,national,1985,-.015142118,MPO202504
VUT,rural,1986,-.026623886,MPO202504
VUT,urban,1986,-.026623886,MPO202504
VUT,national,1986,-.026623886,MPO202504
VUT,rural,1987,-.053483572,MPO202504
VUT,urban,1987,-.053483572,MPO202504
VUT,national,1987,-.053483572,MPO202504
VUT,rural,1988,-.041852172,MPO202504
VUT,urban,1988,-.041852172,MPO202504
VUT,national,1988,-.041852172,MPO202504
VUT,rural,1989,-.010258602,MPO202504
VUT,urban,1989,-.010258602,MPO202504
VUT,national,1989,-.010258602,MPO202504
VUT,rural,1990,.089275017,MPO202504
VUT,urban,1990,.089275017,MPO202504
VUT,national,1990,.089275017,MPO202504
VUT,rural,1991,.0061232303,MPO202504
VUT,urban,1991,.0061232303,MPO202504
VUT,national,1991,.0061232303,MPO202504
VUT,rural,1992,.00070357317,MPO202504
VUT,urban,1992,.00070357317,MPO202504
VUT,national,1992,.00070357317,MPO202504
VUT,rural,1993,-.016995015,MPO202504
VUT,urban,1993,-.016995015,MPO202504
VUT,national,1993,-.016995015,MPO202504
VUT,rural,1994,.065096185,MPO202504
VUT,urban,1994,.065096185,MPO202504
VUT,national,1994,.065096185,MPO202504
VUT,rural,1995,-.013069686,MPO202504
VUT,urban,1995,-.013069686,MPO202504
VUT,national,1995,-.013069686,MPO202504
VUT,rural,1996,.00067781954,MPO202504
VUT,urban,1996,.00067781954,MPO202504
VUT,national,1996,.00067781954,MPO202504
VUT,rural,1997,.026753316,MPO202504
VUT,urban,1997,.026753316,MPO202504
VUT,national,1997,.026753316,MPO202504
VUT,rural,1998,-.0091519561,MPO202504
VUT,urban,1998,-.0091519561,MPO202504
VUT,national,1998,-.0091519561,MPO202504
VUT,rural,1999,-.017212816,MPO202504
VUT,urban,1999,-.017212816,MPO202504
VUT,national,1999,-.017212816,MPO202504
VUT,rural,2000,.035178002,MPO202504
VUT,urban,2000,.035178002,MPO202504
VUT,national,2000,.035178002,MPO202504
VUT,rural,2001,-.057996068,MPO202504
VUT,urban,2001,-.057996068,MPO202504
VUT,national,2001,-.057996068,MPO202504
VUT,rural,2002,-.075371049,MPO202504
VUT,urban,2002,-.075371049,MPO202504
VUT,national,2002,-.075371049,MPO202504
VUT,rural,2003,.017515926,MPO202504
VUT,urban,2003,.017515926,MPO202504
VUT,national,2003,.017515926,MPO202504
VUT,rural,2004,.014775775,MPO202504
VUT,urban,2004,.014775775,MPO202504
VUT,national,2004,.014775775,MPO202504
VUT,rural,2005,.027826129,MPO202504
VUT,urban,2005,.027826129,MPO202504
VUT,national,2005,.027826129,MPO202504
VUT,rural,2006,.05871366,MPO202504
VUT,urban,2006,.05871366,MPO202504
VUT,national,2006,.05871366,MPO202504
VUT,rural,2007,.0038327971,MPO202504
VUT,urban,2007,.0038327971,MPO202504
VUT,national,2007,.0038327971,MPO202504
VUT,rural,2008,.02987298,MPO202504
